label	evaluation
1	现在就干一件事?祈祷中奖[哈哈][哈哈][哈哈]
1	童年虽然已经渐渐远去，但内心深入的童心却未曾泯灭。结合了儿时最喜爱娱乐-汤秋千与梦幻浪漫瀑布的创意秋天，你心动了么？[可爱] 祝大家每天都有好心情！
1	回复@凌小豆-不靠谱先生的很资格太太:是滴，在清河中街五彩城购物中心东区5层L566号。2月28日前，该店会员任意消费即享王牌烤鸭半价优惠，再享10%积分返还，新开卡粉丝还可获赠41元下午茶套餐券……欢迎走起[鼓掌] //@凌小豆-不靠谱先生的很资格太太:在清河？
1	如果世界还未末日，就来#华懋阁#跟心爱的他／她共度浪漫平安夜吧[爱你]
1	完全可以！！[鼓掌][鼓掌][good][good]，下次我一定要过去发呆，没有呆制造呆也要发[酷] //@王_淞:可以发呆@韦道甫 @一罐波仔 @阿霞Z @风一样的光明之子 @焦女人 @Hommi熊 @一瓶牛仔 @ENT-恩涛
1	自始至终我都认为轮奸罪是成立的，只是下面判决书的内容出来前后对被害人是只想坐台还是有可能默许卖淫倾向性有变化。所以我不太明白陈有西凭什么认为被告无罪，另外认为被告律师辩护策略有问题不代表同情被告。这都搞不清活该被我钓出来啊[嘻嘻]
1	倒计时还有四个半小时！你准备好了吗？[鼓掌]http://t.cn/zQ769ZX
1	说清楚，到底谁派你们来的[哈哈]
1	我在#家#，给5分评价。据说有家餐厅叫“家”，好吧，今天胃也到了这家“餐厅”，?～～老妈炖鱼，我烧虾，和老爷子喝口儿白的。今天算补过中秋和十一啦[太开心]~http://t.cn/zlSoMqX（来自@微美食客户端）
1	[哈哈]以后就说我在体验，看看网页是不是兼容…//@假装是东坡
1	泱泱一大国，免签才这几个国家！去哪儿呢？ //@创意铺子:下次有时间，收拾好就出发，不用签证多方便！[嘻嘻]
1	刚到公司就收到礼物，开心的[嘻嘻]
1	回复@贰到无限:心中要有花 //@贰到无限:乱了，对谁都没好处[握手] //@贰到无限:现今的中国，负能量的好处在于能引起改变，正能量则是维持。都不错，谁也别说谁。[嘻嘻]
1	回复@扣扣莎:非常的！[鼓掌] //@扣扣莎:[鼓掌]单板滑雪！牛[good]
1	[哈哈]欢迎品尝金宝汤//@袁浩博Jeffrey:#安迪?沃霍尔:十五分钟的永恒#嗯，这两个妞儿都是喝@Campbells金宝汤 长大的，据说安迪沃霍尔也是喝这汤长大的。
1	晚安 美女[爱你]
1	[哈哈][思考] 刘表和刘备都是“仁人”也，所谓仁人，就是老实人，所谓老实人，就是尚未获得绝对控制权的人。只要一获得绝对控制权，那一定是：残暴的像董卓，儒雅的像袁绍，精明的像曹操。仅仅只是性格不同，其本质都是一样的。
1	顶起顶起！[哈哈][爱你]@艾尼克斯丶 @嘉宝小茉莉 @kathy_向日葵
1	感谢对我们的点评，欢迎常来做客哦~[鼓掌]
1	瞎玩儿~都是，今天非常感谢捧场【嗜血的皇冠】[爱你]
1	有快20年没有吃过烤玉米了，黑色加金黄色，色泽真让人有食欲。想进行面部美容的MM可以多来两根，面部肌肉活动剧烈啊[嘻嘻]
1	哈哈，周二鸭子师傅休息[嘻嘻] //@大连王小欠儿:[花心][花心][花心]@马剑是谁 亲自上阵啦[鼓掌][鼓掌]@D大连小狼人 我要吃烤鸭[可怜]
1	回复@Rica-美食情报员:刚收到，谢谢 //@Rica-美食情报员:我这边没寄，我和Sandy联系一下，看谁寄过去比较方便。 //@蚝爷:[哈哈]
1	[心]//@yy小熊_fish: [爱你]见一次 转一次!@奔跑的蜗牛y @Kris灬王毅
1	周末了，心情好，露个脸，有没有比在上海的办公桌收拾的不乱点？[嘻嘻][可爱][偷笑][哈哈]@风系云端 @失忆心 @米佳佳Penny
1	哈哈 这孩子有才//@郭昕-云华时代: 有想象力[哈哈][哈哈][哈哈]//@财经网:真是这熊孩纸[怒]......看这个又忍不住不务正业滴转发了，这不务正业滴毛病他就改不了，咋办[?][哈哈]
1	被发现了没？大家的反应在知道的一刹那非常好玩，我每次都偷乐[偷笑] //@Mars任鑫:回复@杨阳好多: [偷笑] 是啊，就这个号码比较搞笑?? 我们域名还叫做hotelvp.com（hotel very 便宜）呢？哈哈。就看有多少细心的用户能发现，hoho[嘻嘻] //@杨阳好多:回复@Mars任鑫:故意选的51419？
1	[哈哈] //@电影风云榜:仅供娱乐，如有雷同均属巧合。。。
1	皇冠赛道[威武][嘻嘻]
1	各有千秋[嘻嘻]
1	本菇凉和新华社资深记者陈海宁老师最早抵达广州，南方卫视滴两位靓仔小皮，小钟，热情滴迎接我们滴到来。时隔一年，相同座位，老友相聚，开心哦～还没有到滴博友～等你们哦～[爱你]
1	回复@好人老周:[汗]想减个肥种么就这么难呢[哈哈] //@好人老周:要减肥，须降职[抓狂] //@有福社长:广大有福社员们2013都增福增得肥嘟嘟的，俺得继续继续减减，可叹2012没减几斤 //@好人老周: 回复@有福社长: 新的一年，必须增幅增肥[耶] //@有福社长:回复@好人老周:[鼓掌]快乐如风
1	新年快乐！鞭炮阵阵，空气里硝烟弥漫啊！[鼓掌]
1	#中国梦想秀#第七季第一期结束喽，感谢小伙伴们一如既往的支持，感谢我们追梦人和梦想嘉宾梁家辉和邓亚萍老师，也感谢梦想大使@周立波 波波老师和主持人@亚丽-yali 和@陈欢 ，我们下一期同一时间不见不散喔！！！[亲亲]小伙伴们晚安！
1	[抱抱]@陈莉莉wakeboard @-陈琳琳- @陈梅钦Melissa @陈梦梵_Fanny @陈梦婴爱陈章
1	@懒人业余餐厅厦门店 [哈哈] //@achilles116:@懒人业余餐厅 厦门店
1	“Kim” for Kim！[偷笑] //@徐濠?:[哈哈][哈哈]很好看！[赞][赞][赞]
1	来个喜人的影子。我一写稿没人跟它玩它就睡了。然后又被楼上装修电钻声吓醒暴跳如雷的大喊：whats the fuck!要淡定才行。尽管我稿子都被吵的写不下去了，我还是很淡定。[哈哈]
